youtube_link,caption,download_link,success,downloaded
https://youtu.be/A-bnDB8VaMU,38__زبان_ریاضی_مکانیک_کوانتومنماد_دیراکجلسه۶_اسپین_الکترون_به_کمک_بیت_کلاسیک_و_بیت_کوانتومی-NATPHYS,https://srv3.dlmate.cc/dl?hash=lBHC8ld5cpagDKVkmnNOE9AtdRN7Ak43a4JH0GZVcPHQh%2FjweoEGfbyIQ7EFWHVSHcsmf%2BmMnVpgbtuHqVacqUBKXl28cvzUiQhPa4MKL2hUcDwOF7bsyDW7%2BnGuvhVSidyvgPPylskgc%2BI6YHRBKv8jvmq9VU3vfc7m7PsZXwoc%2BZnp%2FztUC5j3bHR7z4Zo1ZabOYcuX2pnw0KhH%2FdkrLmX6aUvKTTB1pRqD18O1ZOA1%2FkeC84kKupIdHSCPWqJ%2FpmaoLCnBLBk0cQLy7AaA7qtbUmPu%2B0QhnIdZZiyr%2BhRuaYIXF0e0MGHzpmT0ecVQ8%2FyJu4KIfCg1qNZO5Tq4RrPa6CtzD1i3cDm4bRxZ4N7WXmHRty0tVdpW8TPV5y%2Bzyx52GpiSbP59gkkvL0%2Fjgw8jx%2BBglz3oVEIEiMxYbKMrx9exXP1ARqzt8USx0VF%2F3cIRew8LB8S%2BPCl6Bk%2FJBPedQFD%2B8o0boGtsfmvCQm2T%2BgqQN45539SnFPTaZppHd3sw2Rmc9ZQteQxWD8HOS%2BdU7x%2FDAWi9XxjJsaw%2B5KTgJ2DVrPK%2By%2FJcI4y8rWon96EKq8e%2Fx6MnB%2B9XAZ6bdHNLFWG7pBjxKZvhdVCKHSPkhRM41hU8BowuZXnWHOaxPmHP2r8s7D6pTu2%2FQmGskn%2BfQwa3oQmNqeTFizAiZ%2ByK%2FYGtAR3vT%2BKbVitcJTwLV1lDyYKSayo7RX3CKnUvoR1rHUYXdsFOLXiLWB7bctm3VYs0q9vB3erdmCC9cLK7BvP3E7PE2%2BJ1KiHc4yDwdpe3pS15%2FfsqEDe4jHr1zQ%3D,True,
https://youtu.be/VeyZ8n6QL1I,39__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۷_عملگرهای_هرمیتی-_NATPHYS,https://srv1.dlmate.cc/dl?hash=kobFihTp1EIUHK5hWeT0eFvjPWv%2B9dEuhRhJPZuRkyW6x5DMe3fjYcsjrmgy1vhxZpUL8nfm%2BZedjTxbV%2FRDvmrJTH6YtAcuh6KxfDIrSHTVvjGKS%2FkgeSDAUDFfKL0xFbM9EiJC0tHjRt16caREV1Kst3%2F7waDAEG9O%2B73GrdEaKJFkDlmPYaFbdk28n5%2FsU2Zraf2HN9%2B7Dl%2B3FcwEch4a24pjuudOuAzvLotk9HR3GUeYlpWZ0XI7acIdqrbh%2Bs72Okm5eIPD%2FCySPhR%2FAJGMLw8AIuX6F5rHw%2FlxbNewQrX673Dyqfz1IZZKT4YVbjmjD9Ny%2BPZ41ywQjU7BvMm33BZGKbzq7VYQS%2F26eRTuYB%2BHElo0N2nK931bV7Uxa4BGsu6UQKPsNAqUvR5Irdc%2BK8WdtH9kEZZljpS9nD4lvOYeDnvRKWmgkyMHc%2Bf%2B4kTPO7MLg5fjIrQMVfmqvDiHiHDF68q%2BbVwM%2BwchOJDUN31AsKWpe88Vvs3GZgpM%2BxXlHamNg43YUL9pspmgMoSTok9kMN1QnLYlX7if%2BlK8QJeQKa4fXIVV0up49RFKa7Zls8eWXlAIjqRyoRFZVPHePlEIZML0p7uw2bQRlU0%3D,True,
https://youtu.be/vE8CMvPgT-w,40__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۸_فرضیات_مکانیک_کوانتوم,https://srv7.dlmate.cc/dl?hash=Fu0%2FoFkmfBu1HFr3XLAwc1Q3%2F6UEfidhMlrnoaW%2FQmWHHsxgGC7G%2Ff37qylZVEucnRq%2FMEEG8T2sXkF9AVsYNhJqUXfjupFeTtshGYRUkX8%2BVHjHByYiimJyh7lUOKovMUuDxfoN62J3ZvzZCvvSZPAl6z1VRu2DkBNG9paBPNK2Dn9veSNrzeSLc4Dksr4Vbi99QqjRFiqC1z0IwLgDPLkfqkgZZS1L60FhX02a2lP0eaY%2Bk6DU%2BVcpGjbDi2rjL2dUsyla%2B%2BGorciXbzYYk3LE0NaEWlbDP%2BgUrYJrVZb%2B4b%2BxngOwi18CyqSEoq9boNA%2BqWGbA%2BEfvw0mDDarsK8thi1cYQZ76pZYliCOEZLzC6Laby%2BzOdwgu9%2BWP8DEBPxbdOj%2BJ9NuPr3TauFqgu1uv%2F6yn%2F9D5kp33syJvguGG5mwDixcjvPzOPkcbgxy99U4EYj2UcT2SCp7zn6uv6cDRwvtA69411xC9gxXP5XQ4Bflo%2BVRgGCJu79O2R1OmJWrfl6RME6si0%2FQmZJWaPZC3wh1QLg37fp6hLRlvbOijnqUTOfO%2FzpBTInPdZEbpz4kqtVxnCLCVAhMQbPLHivkJLMs6fSElhESEA8m7b%2FIG70jVe66LIdGE2lmTGxjbFvCp4xYQyeLJiRlkyQH7A%3D%3D,True,
https://youtu.be/HrNyQPNS9xs,41__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۹_حالات_ویژه_و_مقادیر_ویژه_یک_سیستم_کوانتومی-_NATPHYS,https://srv2.dlmate.cc/dl?hash=87keuWgNsFcJ5rcMCIGwK0c3m772F0pw8hOB6ONMBAqrJPt%2Bj%2BJckKhoPHOpANUnILAwhu6X%2BA93YtMBsWvoKMcWZXWtBxd%2FC8tyh7DZYEmuAaBYCULXaixl6W6BoLm6qBDrxEAXbgZ%2BfS3edMJQt1DQkv1CPLKsX1XjQzuIBDikHqTJt3JNVVZefPGao9tI82lt4nA4R61EFpBam%2FQUJ%2BAckvnftNDBkuOUQPcaXPsu9Nu1ixWyERCiOsWu%2BssDOelRVCwLSYjGdzS1rgPUg7Aj9SW4BYsVLsz8rrkb%2FG4tf4YKVczvAOEHIQfiJCE78QIJIIN0Livgvd779Yr%2F3CuZZwFKxN1wuqVKjuLSXt8dJjopzWUnnkg4KMVUpqTXHPFPeuVpNTFEuvw7t7cmeII4WwEtNC4rgHK9xsStxucbsTnjZ5qyG4%2FReYcujyBJvVhYle8YS0QSIeCElzHRdTY2DNNmj7qk3qnKR%2BmwFfRHVvRpFBh36HgwLJU07wZXtx12h2AbyVKpm7tU3BMc%2FR%2BIfKUA2JwzL0AnKAZn7ij02drwk3rzWXlEP0tEDOQGn0bYoVR0RCHkfZgu4ZDHWCH8asIITg%2FLO4U7jROSE8605ShJLTQNeqm%2F4BKaAcOfeJPqQD7DwdbjN%2F%2Bjj2OJuaTCYEsSFeAhAlzc04AedNvtiMaBE9FrgXtO7SFplSUVho8dd610VTboWgV27TcLEDVryH1ilG%2Bna%2BTBSXWEDdd57JjcZprBJumlkrw9OyajWXHnprBfbBQQSHrT8bpeRQ%3D%3D,True,
https://youtu.be/M6JELlaMLUE,42__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۰_اسپین_الکترون_فضای_سه_بعدی_و_مغز,https://srv4.dlmate.cc/dl?hash=uMbbTC2IZGqVIGaMNXh5p8yt5Q4iLraUJFC9syvCu%2BM0u7D%2B97PVwfijO%2FVLaDL4AUVnLecEWCC1aUiwSoysHet7H6POD65tp5drEpc6rOOJfz9hsJMWYkv1ZrdI9fI43eNI0fiXQ03VJEgE6Qd565iEii8lqabdpOBPkeKKWh3ouFE70o7q5M2yqQ31Wx7QTrch5YddMie9e7nEeWh2LwzGZje0%2Bno4X5zmIMWp173kmDlrmi3D2NrITwdfBdAY6VMgXIwO7vaXKHYXQVnGftyDOwp0uZQqUoDNr9efj4lh%2BiJaJweMKwPAFOZIEW4MxwCeb6u4B778oauv%2BVQMVWTLLub%2FqprexfkquouFLdYkY6BefUCdBOra80DANoQE%2BawTfuRFeNyuTJYP7poAM%2FgQgyP2EOTFQRt9wjO08nUfLSiYqTEMAUzwf2BQEduxsUARL7%2FMCq8WRFt8iPW4bNr9RIGiIDsTmiIYd9c1NcE9rtuXV1EhVvaPRB5YmBRctFLJCFNWvIO4TYTErKSHh9qlt2%2BM%2BibG%2FVRGi5mCOK1h7MJGbMbY9krgMpStpy2EkXLt3USKyIExCauzc%2BDEzINcNVngssp%2BpoKKyuFxv5igAZf2I2fTfcb1JEdcIouQE1JYsUB%2B%2FY6qUK%2FunH4xvyGWyTjUIxLHlmqdP2jO9Crh9Scuw8XiH2DCW3cC7NAxuGzpyP%2BeIsSb9wFr%2Fb2GUA%3D%3D,True,
https://youtu.be/qQ8ubBKHcos,43__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۱_ویژگی_های_عملگر_اسپین_الکترون,https://srv2.dlmate.cc/dl?hash=G3KvapZvybIV%2BgCJ%2FU%2FF%2BMNIj9smclBKJHzUBtegD%2FFUTU%2FyxF1mlCDQPCkqz8UC30Xb2x2QyjDt77loleLGHhxcYWpy6DqBkXbaVm5XExnSL1COkZY2LCquNCrmjnToCBgyHYlYmIcqxXQrvVXeETBPXCJUsZzP9d73O0%2BO5CO%2FhRe%2BCGAF2aJ7cKbkLHso4wvsrsGhAQatJlOLtkVywpe6FslKgbinF24%2B0cxxuvTgDq%2FMit%2BuVmof5EZY5hWYsfYwWjln%2Fym2kTXLzYYNf1CfM2PBHV9URyngvK6Ph3%2Bugn9Df4YpEOq5SM7%2Fj2K3hStncSetsi6NT0OUeJ2qAjdRtr527QW9YxeY7xWMasRAFRwJVGUCmoMV56hRWDiKB9%2B18JPgXz3Bjx7zU6EOORag8Twnf34IjHRg3GPRRzdQWw83EzeBTULMXwTc4f7YmxpSlsyA1Kg3WFSaE8jquYaz3XE89p29Qqa0ECwtnWPAMvrpHSvkVk7RCzEY6gZeTLTWXs5fXUtBhm876X5KneSGgoBBDJ2Li2sHT2jSa0f%2BXbhux8sMqBFLiM8yDuQ0g5unMciN1%2Bz876%2FussKe5YFKEPQKk1pGkSF4X8FnmvQK2mKvUaSkfJRoD6vT%2BbQ8GzfsHKw9DvHKcY9WS3AY1qVIpw7uv3cMm7g7R4V6EYEe9%2FDSKJ%2BKqAO%2FrKN2a6KrkcGMud6il18TpEvVNlm98w%3D%3D,True,
https://youtu.be/5_1Zh9VDFNk,44__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۲_عملگرهای_تصویرگر_گوانتومی,https://srv3.dlmate.cc/dl?hash=heablpYQStrj8b%2BTm%2Bj%2F0n8eThqfI2vN84BWMM4l8kCSs8492TklMsKrIpzmZBi6S2F1aZc%2FHnjcJOkPpv%2Bq2WfC0p%2FSe6NyUFDfNfzR0odQ2OHUtLD4JyPJ20Ph4bMTLiNKMKKV80f4SKHF7OMEyEUyJIqhbh43HQ72tEKrmxEp00eeEaJHxj5SLwYyfEx5yTep4p4ntpQKBxsbqzlbuMQnN2dwqC7DxgMU6ZLsO%2BrrvSUn0cYssJFG0M6yYpjwtUBGnR%2Fr70VXLEBAIkCSRvKhd%2BDpoW%2BJ0%2FYQRyaVBTTm4FLYKpdI78TsPWVR1U0S93upg46NLbQFqNiRJjMiSG9WsCnTDSQScJa3onHmPqUCF8e5v6ZAXVytjx6iPLkjv%2FowoRUAGCWflqq1hC0R1IBj2BRiiI%2F9sM%2BKlG1RYdzaYTv6mUi2mDW8lKLXcC%2BPP16RMBgxeoZDdLNClVZaOh%2FhmEJNCliFp8OHNQGbCGVg4XEXglO2rOf6gP5iGAZqqHvpkkA91CAdt3yHbMY59iqVm3Por%2FpK%2B83PTso6iEaVYiRNBxoC7dkgsSSby%2BME%2Bx32%2BFY7m%2BOP2qtn6BzO8CfUMrxXbuJTPXII9YknU6pOYqKk8Ml67Pc0YA6Jzf1f15cJXD560Irj7Nce02ck00%2Fp4f%2Bbrf4mBrfp6gR4qJRRqpHkN3sfyrvP22pwfmnd,True,
https://youtu.be/gVuJIEwrTnE,45__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۳_تابع_موج_۱,https://srv5.dlmate.cc/dl?hash=IWIpQRGtO%2FHnBeLvSWxASG%2FfBTlaC8H%2FLpT1i76UQZ4Btly6GmHZMSIBrV3NkTEVHAsbYebbuhSuiW0KZlEJnmSfcE5e1rn3We9gma5IshN%2FvBeYMmUrWzOF34rCc8QVT2cxhyD9TZwKn%2BkEvLPnwA2eYZtTZCm6cSfjOIiirdW1N8ONRZpe2mjXcPU4z0FAHdazTxEmQBG9p8JfpPHqoFfRYBVOT147YHe8oAYTqu3BYC2Cka%2Fv0Tz2tuTQtwh%2FbPRpr9P4goISZe9IzlbbdK4hIoG1lX8cUHeyvAdGj6oSa%2BtsR1uevdItSQY0cYUFIQJIF1jwsBVYZb7AiCdv0qakkfeOiOyLSHCEyPMX3i%2B%2B70MwQpgg7SipbwnQTmR9M25obUIOxiO47CadhQi0Rafh7L0QvMyF0%2Bmw27Y3LOLvrrnia7Y0QJbOT4rcT738zQ0ZjG1%2FknLKFycRNTKLxRlr1D8QjZCTtkdbL%2FN7OsD%2BgomqlvIEVghQ%2B6%2BsShg68%2BlPO645JUTM0OPZX4TsgNS%2Btjg3mseWNnwt5Es9OUL%2Ft8m1xgByERxq0JgSCFBM,True,
https://youtu.be/lYptTXLqt2E,46__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۴_تابع_موج_۲,https://srv8.dlmate.cc/dl?hash=W0iGFUHc%2F6yt4xCc80WFG8feExJBsDA5rfdNuFGFhsv%2F5U5zzhrvJnUqwo0qQJoyoC906%2BCrql5HzuPKrPbRo2odV6U059HT6K9%2BzWLvstIA2ANoTnqv%2F6ZqS2ewlX5%2BgOs%2Bz84Di5%2FkGm0hHWwrWsadx2Cfkh1dbmMD1ElT5cjTLIXiKISTkifOd%2F1J4fh2NsWrx%2B%2BHwB36%2BYQiOQ0eBAlI4HE6qmz0wv5xOyaMQ0pjBZ1yFy4YBVBuSBc17IPpAFkGbZCBJFoK%2BGApD4pJUTuqq1CL7v4FsjsTk4VzD21vdg0suQQfIzCpp%2Fh2AWrmk%2Fb9UaWuBqLSJdZk7T4279i0gvMTTgKPZ7MSWwBNykr0rIdHWQiUDnHgO%2BmyidxEx3TAcjgg%2FTtr3n%2Bd9SntuTClpLlCk0qzxfkWN3%2Bpii8yzkrgNFPwcBUlgjIdKmaWp7zE6968tKs513m3xqV%2Fr84j6VLg1nt9kx9jZUqo8alSJT1nZO8t0TwLufzBedlVYzdyN04Fn6t9kiughe1LXnA97T4F8jigwmwF4CN7%2FogF3binYlDLPlhEFCE5nSk%2F,True,
https://youtu.be/5whxrWqdiNo,47__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراکجلسه۱۵مشاهده_کوانتومینمونه_برداری_به_کمک_تابع_دلتا-_NATPHYS,https://srv4.dlmate.cc/dl?hash=ocfX8wPH2dJD8JQ42JDWv40R5xYdTNDALZOKvwb3oeiJy3SDlfo8DEtSRraH3qlwlbuzLTA10UZpsT5Y7rdzQlvhSPqXpHE%2FsMZ6WLBpdnkvj2rSbvDb1xm%2F4LlmSgxo0riO7exUY6Y83x77ea8akB23K6EP0E6JofNMpa6N71aCSnGoAplbPl8obaJGJPzvXsXDbj%2FdcOTKu3NYMJYIPGwcSYHaEZLO7MJ4hjW2aSSXHZ5p6GMzV9pbnflAxXPFFn51RTZColTDiiJLDAZB197uCQ7PZ%2FgT4T1NuaZh3wnI1B%2FfI3JA0o5MeCg07cNFG%2Fw%2BDXzP9VDWRTcAWVzsF%2FYgrNWnkSbcCf%2BLqzXag3CLQ5KkdFPooHGoQtl8tkPONlvcq1wzCF%2BdrrBH2fsFrTaDsSV6h4RYkLAzrjIE5mABtMVPuq3sJ9LbXoLbTHejMq1Jn%2BIBZDJ6YL4FbC9AfeSL5fM2%2B1dUvt8b8z3HSj1MJ93fHOUNLKX06PMC%2F94eNgG1VwRGgkKvCqyLi0s12DfysQegGF%2BO8%2FVKNyUVfe%2BgV16MYgzLzjgT0Gzya53xRANbtP3X3UyJiOrWojFoia5jl3gsRO838EE9ufMmqYdVZzoNE6SHxxSpPwpEzcEKbtoOmTEI5Mwy%2FCS1Q9Vorg7yvzDjXxu6HnLbU9MEmP8XniG1P7GH%2FFig8PD8MuaKRyT39Ljm3Z4MQOjfWNizWdGr4vUdPvdDi%2FFIRA25P%2BjAueJwuiJlB%2BMoSTOYMCSDMyFPRsv2yxCFf1e8sB64lu%2FZHZD3cXh3oA6cFcEmCEk%3D,True,
https://youtu.be/4lKEymzokcU,48__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۶_عملگرهای_هرمیتی_و_یونیتاری,https://srv7.dlmate.cc/dl?hash=1EHR%2BMUkjFwChLAXhkSZmy1YlGnLKFAJ0KwmPZclgISQpjprnrfFBoCB97oZMxQMK09fU464DGKn5QhuT3yRtAq9gvLnkQTRZT5n0urVXPwzyGkfcMzHrYeBAVodZIGTzjdJbMHmuGbFsqBVFUimtYjtus%2BSWnbKyVWwOCqMWtPe2SKG51ZtZ2LOv2aWvxtyKA2XnkyIyEDzBULzRUn7xQmYPgJKdlDZZij5k2ewn%2BXh3dUg1YHkxifNUpRFz1Cte41J2brYkTrAl6rlG9zwiMKAsojIfw7yJ5bzvKoMHa8IYAqBoGwRQmtid%2FbofRhIvVW5zp%2BBXaE%2Fy60GZa4HRak58c1m9hYeDSQewan0M1OEG4gB84DqaEdrURt8O22IABo70y8oVH4x5T01S6AP7yTAOGbkt5ohI%2FLLz0KTutao%2B1g3tPN9jT4nq9B0gO8kOHNDsYT%2FOS1ewRCui3HfPbmKY3dp%2Fh6KzLGTv0TkWJPoOVESQFciez%2FGrwwV5LdrKCPBcU8ohe%2BTXIyJharLUsLI7H1RtWa1Omz%2FmUso%2FszNEbaGbh1ktI91Gq8g4Qet5jOzz9WlPtDQrPy6OMj2Gt0q2zI73vNaZ3jtEs3mC5aHWIbD6PGPEE4iLPM5HTADgLOKDOl%2BHs0dGzJOJssQFDr5zdaiizLGffA7MyA9b8ueH52Lq2F3GAHUfprnlc%2Fm,True,
https://youtu.be/tiRTHKyc9kA,49__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۷_ارائه_ماتریسی_عملگرها,https://srv1.dlmate.cc/dl?hash=afwyr%2BTzaclZOCh1YKCoGmJohbbq9nUAE%2ByPQF4w9rSR0fkjwBu6D%2FgdOWUtluL5QaCUmXMUOg4oOex73k5cg88HG3QESWIxI4Cvf%2FPOHqEynsHxAUwYNqkBRh4pUXWmNmIV1okxk98yiJH7a59RQT4Wo2tqSW8u49UI9YKPQkaTMREbRF2YWn%2F8K%2BhgGuVVM7IxMIaKvYBf1HTHI2nyqbEEQFcA0P4IpDWNEZ5trn0Ht1QQA4lel0F5bF%2B0nUtQcTjuZtBPnNJUJ3JvDe0prA6%2Fa68qRh%2BHsVUuzAKPMSOLJDi1lHlWTJwG9mbDL0yC5K936Fkpf7HWZ6MktoI5Ug7wGET1TGJoVN%2BUhy0GQhG8hiHDM5%2BXanOZ4AYfQ%2FTeKGUpSRl4JvnUetczp%2FLNOod1stBhz1KHfOvNNU4GsOvBdP%2F4T%2FpdKPFZaPdbWZbYEbHw23QDVEXr5IjqQdGvhzKsXhJzxDrRP3Iq3g%2FTaEiUUbteGOuOyWc9DEPcFxHWJuYaOubFEoadMcKag7wpU20yX1xaXwFql01lmbTe4HywKVhggQ266LnhaRABt6LdJeIHTrrX8BYNhaZ%2FI6gM0tZ6HDRy8snzzI3Es6STDfZJjEZm74KfD5S0SkQpUAn%2FVWQONGehNXmwQy21mfAERw%3D%3D,True,
https://youtu.be/zeKqE178jaQ,50__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۸_تبدیل_تشبیهی,https://srv7.dlmate.cc/dl?hash=SSW20VkZHTv6gwmd9Yn%2BzhL3EDWR%2FWvwASFEbIFZY4OfhjzHaa1TnD9GO8DUVznUHfG59u4TwzB2NDKkBSgK4E%2FNL4t%2BnAk7G%2BzI4EZjzByQg%2B0mp39V3%2FK9x28mBIHSnyNZFxwCWzQf0zB7UwcIFuZsY%2F9gMqZ%2BaUHH6hzfPXiWbR6G%2FERlUguqsUN3%2BkjFx%2BRGtcNoLqhVvfPvUt%2F%2FHz8czvjsNJXaCRvdHtDsGtCNOy1vOWB1iw3%2BFMtNloz4X%2BXMMkwiBgUrBfCdvYF6Z0CUAlWd%2BAxE%2BODn%2BELt4BQw7nkcj8k1kXlplJ2tybNjm8u1g4SCZtAihNexBWTIQtEnmnpXSB%2BfW%2FNiGDwvmBn0%2FYd3grDWAhPYfrXRWc5LDRkI1UgJpZuCyLEUp1gfL31YlrR3qBthkAlzd3eL3mNYFUyrZJT7HRrexkN5p7dE285lqJ40HyyhMYNxukXCfzh%2F4Kdpudy0rUIznk483yYwArPdqXLM7PlHY98A4%2BI0q9YjU3n5ndg4mAwCKPmaNv%2B%2FFwaWb0bD9EHLmv3iM24%2FUN82tFw7hrAX9iTbgZfgfU9QtozwWMvp9ndZtJLYYg%3D%3D,True,
https://youtu.be/pLT5bI5GhXs,51__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۱۹_تبدیل_یونیتاری,https://srv2.dlmate.cc/dl?hash=xqAg9I0UFFfOAI4Pl8m%2BJYZOYozuT0BWoCJt6X2Ym7iUyIn1L4SIHqIt2m6ZKXqi6xXlnc5YT8r2r17g0TIcV32K3tkLqPf9jE2A8w15ZYewbVxE5VycNStGumfW%2FEH8LTP28Swdl1uS7w9iINmhsO8DLZ9dJuMJ7TX5%2FdmIs2TMYJgbqWB9gTeE7IRttAs6MWJ4XByjqzc%2BvnwVEGgW5hJp0TJAV5AILkHiChpj1IknY1%2F5%2B3Z6NpST5owPo9LRSNh0K6eXUkMfcoOWc43cM8ORO4w60Abgpxv4mEIOPCdtGBlAyMLX3xNIZg5vxkyDWYZSMc4CAUmakj1exCEq8EibyyfxBiZB2Q4qBH3GnidgnVyBVuQTC79mweh92Jie4P7V1L80thXI34klG7L8a4jImMsgOuyR24v08Ie4QSegDiJ9S5GP2SIBsO0GGtIYLjjAR7MKNcdtPpjbkT3sqOQ9PsYcWOA4ZmLbjLDYEJmnRQHcFJl4%2B%2BDO%2B9emfi%2FuStiX5KuCX0d9el3%2BL7Y0S2NB%2BDyam5HSGk0rYWKoME9tF07%2BhAMZxlSMV%2B1nttwtQQ06ogCv1PiIQC3xeKPnVAar5rgLkqP888MW8BcgGjw%3D,True,
https://youtu.be/4-CHRBcbcJ0,52__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۲۰_اصل_عدم_قطعیت_۱,https://srv2.dlmate.cc/dl?hash=zpqmA3hw%2BF1mO6Om%2F0r%2BxVBaGbaqCaunhHlSPJ6%2F5CVhwhu9t9E%2BTI8uUFJ9hp4DfklEpl0rMqaZoNpqmK4Q6wTA5Sck7Hb5mEzYiblLjAP59sc4R9%2Fv0X8jwiOhl1cc0VbvvZDJ05Hu7Tud8iUaCjhhNsP%2BoPTW2msxXEFU4DovTc6odPvOBQTyJYeu0V5N8C0Bndk2Sdczqhhaf4dTN7ZpX3I4%2BHZfGrqvbGYazucdyYDT0tViazkk2qd1i6ma5goJ%2FQQC7xZpiwMgFV6TH8EHOEvUUkPmEwlZjxMY2IH80iKzTlLOQYumQ13oMcfXTQbQ4B1Wi6JkFkpsCqOxjRxkxsIUcPlAXtUN71CInJiLUe5Vt9rTMpxqXzgxeP8lZmsWNelzRJCYdS0kIJ3R1rL%2B8tFtdyGH4G9Cl7ljOsqot5u%2B3L9laEys9lznqjRJpNgmV4KT%2FD9F12rjF21w%2FIoNitxC7A8qK2KD0jeAe6IJArgtHz1ROAIwbkEjBQqg0IuGBXdyEiAjN%2Bl0FDsRHu9zC0N60WNy6jtgQDyUzFxJk9mOKmEp%2BKmPM3410%2FeQy68nPMGt5qb1i0Bam%2BKlzkHZUSLzIII%2FIU3NKx9fzXQ%3D,True,
https://youtu.be/FA2o52BQwbM,53__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۲۱_اصل_عدم_قطعیت_۲,https://srv5.dlmate.cc/dl?hash=YVqwWBTCPo7lzLnKemBYIAhbHL27esC7Y56Khh%2BhXLqpuGmk%2FaJn7qjvJh8uvfgyFc0A1MJwNjMVtm7X%2Fz5bOnoHwX4I%2F5Hl%2BIn%2BAJzLBFVw8GKq4iGABmG%2FVZ%2BFEprq0nDNgYpmHMZjj1tMtdD11UJPVQG%2FnrW4zcjWpoR8fXhbr4dO0MK4txIXk%2B97yyxokVrlTbPiL2yT9164r1Kp5zOlzj0%2BZtg6Tiq8YnVklqC6jcq8zrra8KlrknoJ7dzwekR3Kku9yS65V5jh6Fo5BsivmtnDQjJmfUATPOWvnz9jph2i40PnXUIjL5T9fIJMpy%2B%2BTBz1EnRhJiA6jmB2awueh%2BzEx7HwDtei2FHAsTmkLmZOnle8iqPKxFTWAgrAFooGXdbDV4akWlM96khZlGUioc3SpmKh%2FPOmdqd9ROeVC34vns6IMwx1uw0qkpcgo5eV%2FBJnGjh2%2F4GgnC3k6BmNdXYiPinqVSuBxN%2FxyCRQqHN7Ymk8M%2FxTD6tg9yt5OkQ54fcjKY7fFdx7ReLpKNJrmRVB0XqPNW0hHkWqfOe4crMBLdxJgp7IKYniRNLTNPEXg61GrL7Cr8c5XkdoqgmfTKbzVGDqDmXDx4DYEgY%3D,True,
https://youtu.be/a7a7vVqWgew,54__زبان_ریاضی_مکانیک_کوانتوم_نماد_دیراک_جلسه_۲۲_یک_عملگر_هرمیتی_بسیار_ویژه_ih_ddx,https://srv3.dlmate.cc/dl?hash=R6na8il0etZZnJCMXdzJW7UhRHu414EwO8V6nlPks5uVL9kJ0u5m6soainkcZ2rGq5GJeqT%2FTrTkLebJKXL7cB14ALvbQir8X5Piu2vt2xRQWNErGV6skN0MlSas4uk39Pw0%2FO%2B7dpG%2BnBdAIvpBvA0hac3QLgZ%2BETp5qeQ%2BielwLYdKsjSklxrvxSTyffN%2FFstVbqZxqRL9eZLWJzxxhjOcMxPH4Lt1ERRppMgGHB4OF%2BA%2BdavAHZzBBEhmVULj4ZpDVRuAs2b9tLHarAsKZvIOLyJrWZ40zjOkip0%2BgxEoyP3RC4eEAkl4hRlznxvuT8b7CNOalmcf4%2FbNHHJv3ptCqoiXx%2BuWuBpz93wm%2FvtG5MDWf0Dx0TIvLG2jHrMKx8f%2FJbV24%2FO8%2FpQ9SF%2FH6%2Ffr4ZXtL2P3TudqLYBEBEBk672ZeNIXVEClhC9fMRrd%2FOr%2Fg%2BLFHCh7hFCLCFN2rwaJWkWEL%2BHb%2FsZVVpKqixpzKkNYkvCzB2sJIkCoDm%2BZHdGM4nk55TmfdcoKsgd4SjqX9xy8mb811N7fTtVbJmFBF8nOgONs912ps5E8Rh130%2FRvBkqpRW6sCoubzs1q95SZYk%2B7FrgGbqrVxlei9WKuU%2BnKMnea0nbWcv%2FHQ1FibwjuaO9fbqY6ErbF9csMhkIl6QUZsLdIZftUGoITSbxmqkoWGBml9vhmiCj9f1qN,True,
